version_event,source_id,quote_id,license_event,doi_event,crc_event,version_position,position_description,name_position,location_type,latitude,longitude,geometry,elevation,geonames_id,version_period,calendar,begin_year,begin_month_id,begin_month,begin_day_id,begin_day,begin_hour_id,begin_hour,begin_timestamp,end_year,end_month_id,end_month,end_day_id,end_day,end_hour_id,end_hour,end_timestamp,version_coding,codeset_id,codeset_description,category,path,node_id,node_label,scale_id,scale_label,value_id,value_label,value_index,average,variance,si_unit,si_average,si_variance
0,11788,250070,"not published",,82ef8dda80db0aef1247775ae1faf759,0,,"Freiburg, Sundgauallee 28",location,48.007392,7.81941,,,,0,gregorian,2017,1,january,13,13,18,"5 pm","2017-01-13 17:00:00",2017,1,january,13,13,20,"7 pm","2017-01-13 19:59:59",0,600080,"It's chilly",climate,climate/temperature,237,"temperature level",1,"temperature level",2,"normal temperature",0,,,,,
0,11788,250073,"not published",,0484af449478330bb380873d7e484ef0,0,,"Freiburg, Sundgauallee 28",location,48.007392,7.81941,,,,0,gregorian,2017,1,january,14,14,9,"8 am","2017-01-14 08:00:00",2017,1,january,14,14,11,"10 am","2017-01-14 10:59:59",0,600084,"but not too cold",climate,climate/temperature,237,"temperature level",1,"temperature level",2,"normal temperature",0,,,,,
0,11788,250067,"not published",,04dff8fb30eeba44cd6071aa788a7584,0,,"Freiburg, Herderbau",location,48.003428,7.853443,,,,0,gregorian,2017,1,january,13,13,13,noon,"2017-01-13 12:00:00",2017,1,january,13,13,15,"2 pm","2017-01-13 14:59:59",0,600078,"light but steady snow",climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",102,"some precipitation",1,,,,,
0,11788,250073,"not published",,0ef10d608e24546515519b7b6b4caf93,0,,"Freiburg, Sundgauallee 28",location,48.007392,7.81941,,,,0,gregorian,2017,1,january,14,14,9,"8 am","2017-01-14 08:00:00",2017,1,january,14,14,11,"10 am","2017-01-14 10:59:59",0,600083,"Lots of snow - large snowflakes",climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",99,"extremely much precipitation",4,,,,,
0,11788,250073,"not published",,87ec5e770ec4834ad426cf78afddef57,0,,"Freiburg, Sundgauallee 28",location,48.007392,7.81941,,,,0,gregorian,2017,1,january,14,14,9,"8 am","2017-01-14 08:00:00",2017,1,january,14,14,11,"10 am","2017-01-14 10:59:59",0,600085,"Complete cloud cover ",climate,climate/clouds,153,"cloud cover",4,"cloud cover",32,"4/4: fully clouded",4,,,n[],,
0,11788,250078,"not published",,4e0b375f5f51480e640e8832e554e63b,0,,"Freiburg, Seepark",location,48.008542,7.821403,,,,0,gregorian,2017,1,january,14,14,18,"5 pm","2017-01-14 17:00:00",2017,1,january,14,14,20,"7 pm","2017-01-14 19:59:59",0,600090,"Overcast and getting dark",climate,climate/clouds,153,"cloud cover",4,"cloud cover",33,"3/4: very cloudy",3,,,n[],,
0,11788,250081,"not published",,9caaa2b497c48b79ae844474711854fb,0,,"Freiburg, Sundgauallee 28",location,48.007392,7.81941,,,,0,gregorian,2017,1,january,15,15,9,"8 am","2017-01-15 08:00:00",2017,1,january,15,15,11,"10 am","2017-01-15 10:59:59",0,600091,"crisp air.",climate,climate/temperature,237,"temperature level",1,"temperature level",2,"normal temperature",0,,,,,
0,11788,250075,"not published",,9c371edd93fd11e24bcf6edf834dbc74,0,,"Freiburg, Eschholzstraße",location,47.993785,7.832656,,,,0,gregorian,2017,1,january,14,14,13,noon,"2017-01-14 12:00:00",2017,1,january,14,14,15,"2 pm","2017-01-14 14:59:59",0,600086,"Hail-type snow - very small round balls of snow.",climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",103,"very much precipitation",3,,,,,
0,11788,250075,"not published",,807c2027f9edf7f47eed7d31c5ff9ff5,0,,"Freiburg, Eschholzstraße",location,47.993785,7.832656,,,,0,gregorian,2017,1,january,14,14,13,noon,"2017-01-14 12:00:00",2017,1,january,14,14,15,"2 pm","2017-01-14 14:59:59",0,600087,"Not too cold.",climate,climate/temperature,237,"temperature level",1,"temperature level",2,"normal temperature",0,,,,,
0,11788,250078,"not published",,10204446825849202fdb04650d0e598c,0,,"Freiburg, Seepark",location,48.008542,7.821403,,,,0,gregorian,2017,1,january,14,14,18,"5 pm","2017-01-14 17:00:00",2017,1,january,14,14,20,"7 pm","2017-01-14 19:59:59",0,600089,"Sleety-snow,",climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",100,"much precipitation",2,,,,,
0,11788,250081,"not published",,dd6db8e8ed198d8f3d4abcab1ef2c418,0,,"Freiburg, Sundgauallee 28",location,48.007392,7.81941,,,,0,gregorian,2017,1,january,15,15,9,"8 am","2017-01-15 08:00:00",2017,1,january,15,15,11,"10 am","2017-01-15 10:59:59",0,600093,"Cloudy but bright skies ",climate,climate/clouds,153,"cloud cover",4,"cloud cover",34,"1/4: mostly sunny",1,,,n[],,
0,11788,250083,"not published",,11f378fc6fc7f712c167cd358626818f,0,,"Freiburg, Seepark",location,48.008542,7.821403,,,,0,gregorian,2017,1,january,15,15,13,noon,"2017-01-15 12:00:00",2017,1,january,15,15,15,"2 pm","2017-01-15 14:59:59",0,600095,"snow is falling pretty heavily and sticking in my eyelashes. My hair is frozen too.",society,"society/human health",855,"human well-being",105,well-being,159,"neutral well-being",0,,,,,
0,11788,250086,"not published",,1e0eff92e024d0a899122aafe1495514,0,,"Freiburg, Kapellenweg 1",location,47.981223,7.838509,,,,0,gregorian,2017,1,january,15,15,18,"5 pm","2017-01-15 17:00:00",2017,1,january,15,15,20,"7 pm","2017-01-15 19:59:59",0,600096,"much colder now,",climate,climate/temperature,237,"temperature level",1,"temperature level",7,cold,-2,,,,,
0,11788,250078,"not published",,c9f5c551ccebb0780a2818bd0c209d9d,0,,"Freiburg, Seepark",location,48.008542,7.821403,,,,0,gregorian,2017,1,january,14,14,18,"5 pm","2017-01-14 17:00:00",2017,1,january,14,14,20,"7 pm","2017-01-14 19:59:59",0,600088,"feels much colder now ",climate,climate/temperature,237,"temperature level",1,"temperature level",7,cold,-2,,,,,
0,11788,250083,"not published",,a9d9482ca4b90ab521dc01770e2d2e5d,0,,"Freiburg, Seepark",location,48.008542,7.821403,,,,0,gregorian,2017,1,january,15,15,13,noon,"2017-01-15 12:00:00",2017,1,january,15,15,15,"2 pm","2017-01-15 14:59:59",0,600094,"but snow is falling pretty heavily and sticking ",climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",99,"extremely much precipitation",4,,,,,
0,11788,250086,"not published",,80c691048c43e7197be64be22ae8a001,0,,"Freiburg, Kapellenweg 1",location,47.981223,7.838509,,,,0,gregorian,2017,1,january,15,15,18,"5 pm","2017-01-15 17:00:00",2017,1,january,15,15,20,"7 pm","2017-01-15 19:59:59",0,600097,none,climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",101,"no precipitation",0,,,,,
0,11788,250081,"not published",,21506b1555a4f7c54ba7d9fbc4a4069c,0,,"Freiburg, Sundgauallee 28",location,48.007392,7.81941,,,,0,gregorian,2017,1,january,15,15,9,"8 am","2017-01-15 08:00:00",2017,1,january,15,15,11,"10 am","2017-01-15 10:59:59",0,600092,"Very light snowfall.",climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",102,"some precipitation",1,,,,,
0,11788,250091,"not published",,010cf37f8d6699e0378a46aedb996f57,0,,"Freiburg, Sundgauallee 28",location,48.007392,7.81941,,,,0,gregorian,2017,1,january,16,16,13,noon,"2017-01-16 12:00:00",2017,1,january,16,16,15,"2 pm","2017-01-16 14:59:59",0,600101,none,climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",101,"no precipitation",0,,,,,
0,11788,250086,"not published",,944d215dc6506ff5786291cdd384d174,0,,"Freiburg, Kapellenweg 1",location,47.981223,7.838509,,,,0,gregorian,2017,1,january,15,15,18,"5 pm","2017-01-15 17:00:00",2017,1,january,15,15,20,"7 pm","2017-01-15 19:59:59",0,600098,"partly cloudy",climate,climate/clouds,153,"cloud cover",4,"cloud cover",35,"1/2: partly cloudy",2,,,n[],,
0,11788,250091,"not published",,fb7334b22415f0857683a29bfe15cb03,0,,"Freiburg, Sundgauallee 28",location,48.007392,7.81941,,,,0,gregorian,2017,1,january,16,16,13,noon,"2017-01-16 12:00:00",2017,1,january,16,16,15,"2 pm","2017-01-16 14:59:59",0,600102,"sunshine melting icy patches on street",society,"society/human health",855,"human well-being",105,well-being,159,"neutral well-being",0,,,,,
0,11788,250093,"not published",,d87537bef6eadb5edd3d81e2e5af11c6,0,,"Freiburg, Stadttheater",location,47.995256,7.844967,,,,0,gregorian,2017,1,january,16,16,18,"5 pm","2017-01-16 17:00:00",2017,1,january,16,16,20,"7 pm","2017-01-16 19:59:59",0,600104,"very, very cold a",climate,climate/temperature,237,"temperature level",1,"temperature level",4,"very cold",-3,,,,,
0,11788,250091,"not published",,ee71235133f47b13e657f4552345f6c6,0,,"Freiburg, Sundgauallee 28",location,48.007392,7.81941,,,,0,gregorian,2017,1,january,16,16,13,noon,"2017-01-16 12:00:00",2017,1,january,16,16,15,"2 pm","2017-01-16 14:59:59",0,600103,"still really cold,",climate,climate/temperature,237,"temperature level",1,"temperature level",7,cold,-2,,,,,
0,11788,250088,"not published",,402a37e20991c6c74a51a5de0b463449,0,,"Freiburg, Eschholzstraße",location,47.993785,7.832656,,,,0,gregorian,2017,1,january,16,16,9,"8 am","2017-01-16 08:00:00",2017,1,january,16,16,11,"10 am","2017-01-16 10:59:59",0,600100,"A very invigorating bike ride to the faculty (also quite dangerous, and almost wiped out a few times). This morning I was reminded why I love Freiburg so much. Snow is stuck to the trees and the Schwarzwald is blanketed in white. ↵",society,"society/human health",855,"human well-being",105,well-being,157,"negative well-being",-2,,,,,
0,11788,250088,"not published",,a4d62cfbea575c8e5b66dfc068a9cd64,0,,"Freiburg, Eschholzstraße",location,47.993785,7.832656,,,,0,gregorian,2017,1,january,16,16,9,"8 am","2017-01-16 08:00:00",2017,1,january,16,16,11,"10 am","2017-01-16 10:59:59",0,600099,none,climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",101,"no precipitation",0,,,,,
0,11788,250093,"not published",,3a1ba26babf123c6940e2fc264ce9630,0,,"Freiburg, Stadttheater",location,47.995256,7.844967,,,,0,gregorian,2017,1,january,16,16,18,"5 pm","2017-01-16 17:00:00",2017,1,january,16,16,20,"7 pm","2017-01-16 19:59:59",0,600105,"streets are slippery",society,"society/human health",855,"human well-being",105,well-being,158,"slightly negative well-being",-1,,,,,
0,11788,250096,"not published",,90d8a5e16d635b4e9209802628dbd6e2,0,,"Freiburg, Sundgauallee 28",location,48.007392,7.81941,,,,0,gregorian,2017,1,january,17,17,9,"8 am","2017-01-17 08:00:00",2017,1,january,17,17,11,"10 am","2017-01-17 10:59:59",0,600107," Some clouds",climate,climate/clouds,153,"cloud cover",4,"cloud cover",34,"1/4: mostly sunny",1,,,n[],,
0,11788,250098,"not published",,014c1ae8da283969b5706e6106ad2dbb,0,,"Freiburg, Herderbau",location,48.003428,7.853443,,,,0,gregorian,2017,1,january,17,17,13,noon,"2017-01-17 12:00:00",2017,1,january,17,17,15,"2 pm","2017-01-17 14:59:59",0,600110,"colder than yesterday.",climate,climate/temperature,237,"temperature level",1,"temperature level",7,cold,-2,,,,,
0,11788,250101,"not published",,2f518c1d776560aebaeb6ec5930ee32b,0,,"Freiburg, Seepark",location,48.008542,7.821403,,,,0,gregorian,2017,1,january,17,17,18,"5 pm","2017-01-17 17:00:00",2017,1,january,17,17,20,"7 pm","2017-01-17 19:59:59",0,600112,"Almost bitterly cold, ",climate,climate/temperature,237,"temperature level",1,"temperature level",4,"very cold",-3,,,,,
0,11788,250096,"not published",,b1aafc66f7e102f2e0b27c30af6b3c99,0,,"Freiburg, Sundgauallee 28",location,48.007392,7.81941,,,,0,gregorian,2017,1,january,17,17,9,"8 am","2017-01-17 08:00:00",2017,1,january,17,17,11,"10 am","2017-01-17 10:59:59",0,600108,"and very cold",climate,climate/temperature,237,"temperature level",1,"temperature level",7,cold,-2,,,,,
0,11788,250101,"not published",,e27e8e4eef6a832fd3475e4a35a7c7f5,0,,"Freiburg, Seepark",location,48.008542,7.821403,,,,0,gregorian,2017,1,january,17,17,18,"5 pm","2017-01-17 17:00:00",2017,1,january,17,17,20,"7 pm","2017-01-17 19:59:59",0,600111,"partial cloud cover",climate,climate/clouds,153,"cloud cover",4,"cloud cover",35,"1/2: partly cloudy",2,,,n[],,
0,11788,250098,"not published",,bc54eeac48115568b0ef795db53fc208,0,,"Freiburg, Herderbau",location,48.003428,7.853443,,,,0,gregorian,2017,1,january,17,17,13,noon,"2017-01-17 12:00:00",2017,1,january,17,17,15,"2 pm","2017-01-17 14:59:59",0,600109,none,climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",101,"no precipitation",0,,,,,
0,11850,250102,"not published",,8f02f3133a6cfdddb87b6df99fab98fe,0,,"Freiburg, Okenstraße",location,48.010424,7.858387,,,,0,gregorian,2017,1,january,13,13,9,"8 am","2017-01-13 08:00:00",2017,1,january,13,13,11,"10 am","2017-01-13 10:59:59",0,600114,"some kind of perciptatopn ( very tiny hail )",climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",102,"some precipitation",1,,,,,
0,11780,250104,"not published",,9c06954f1f9931d96d3adbf9d2804644,0,,"Freiburg, Engelbergerstrasse 41","individual coordinate",47.997213,7.833161,,,,0,gregorian,2017,1,january,13,13,9,"8 am","2017-01-13 08:00:00",2017,1,january,13,13,11,"10 am","2017-01-13 10:59:59",0,600115,"no sunlight, grey clouds,",climate,climate/clouds,153,"cloud cover",4,"cloud cover",33,"3/4: very cloudy",3,,,n[],,
0,11780,250104,"not published",,3c0d76ce1c278f6f373c366eb75a2321,0,,"Freiburg, Engelbergerstrasse 41","individual coordinate",47.997213,7.833161,,,,0,gregorian,2017,1,january,13,13,9,"8 am","2017-01-13 08:00:00",2017,1,january,13,13,11,"10 am","2017-01-13 10:59:59",0,600116,"not that cold, ",climate,climate/temperature,237,"temperature level",1,"temperature level",2,"normal temperature",0,,,,,
0,11780,250106,"not published",,849d0da1d6886ad8b9734d0641fb4a13,0,,"Freiburg, Herderbau",location,48.003428,7.853443,,,,0,gregorian,2017,1,january,13,13,13,noon,"2017-01-13 12:00:00",2017,1,january,13,13,15,"2 pm","2017-01-13 14:59:59",0,600117,"sky still not that bright",climate,climate/clouds,153,"cloud cover",4,"cloud cover",33,"3/4: very cloudy",3,,,n[],,
0,11780,250106,"not published",,0c4b0b1563608117e128175773f33048,0,,"Freiburg, Herderbau",location,48.003428,7.853443,,,,0,gregorian,2017,1,january,13,13,13,noon,"2017-01-13 12:00:00",2017,1,january,13,13,15,"2 pm","2017-01-13 14:59:59",0,600118,"snowy like a small rock for a short time",climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",100,"much precipitation",2,,,,,
0,11780,250109,"not published",,0861a9c6010c0099c76efdadf81f2e34,0,,"Freiburg, Herderbau",location,48.003428,7.853443,,,,0,gregorian,2017,1,january,13,13,18,"5 pm","2017-01-13 17:00:00",2017,1,january,13,13,20,"7 pm","2017-01-13 19:59:59",0,600120,"not snowing nor raining,",climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",101,"no precipitation",0,,,,,
0,11780,250111,"not published",,5b439f76767884d816d48c198e85b432,0,,"Freiburg, Engelbergerstrasse 41","individual coordinate",47.997213,7.833161,,,,0,gregorian,2017,1,january,14,14,9,"8 am","2017-01-14 08:00:00",2017,1,january,14,14,11,"10 am","2017-01-14 10:59:59",0,600122,"no clouds up the sky,",climate,climate/clouds,153,"cloud cover",4,"cloud cover",31,"0: sunny, clear",0,,,n[],,
0,11780,250111,"not published",,9b821cd0a15388234157ddd1e9733c80,0,,"Freiburg, Engelbergerstrasse 41","individual coordinate",47.997213,7.833161,,,,0,gregorian,2017,1,january,14,14,9,"8 am","2017-01-14 08:00:00",2017,1,january,14,14,11,"10 am","2017-01-14 10:59:59",0,600123,"cold air,",climate,climate/temperature,237,"temperature level",1,"temperature level",3,cool,-1,,,,,
0,11780,250111,"not published",,a10047b55db59c540167b1e19fb5ce99,0,,"Freiburg, Engelbergerstrasse 41","individual coordinate",47.997213,7.833161,,,,0,gregorian,2017,1,january,14,14,9,"8 am","2017-01-14 08:00:00",2017,1,january,14,14,11,"10 am","2017-01-14 10:59:59",0,600124,"Little snowflake which can be easily melt ",climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",100,"much precipitation",2,,,,,
0,11780,250114,"not published",,487e5c1ac5879374f952db7536c79d19,0,,"Freiburg, Eschholzstraße",location,47.993785,7.832656,,,,0,gregorian,2017,1,january,14,14,18,"5 pm","2017-01-14 17:00:00",2017,1,january,14,14,20,"7 pm","2017-01-14 19:59:59",0,600125,"no clouds ",climate,climate/clouds,153,"cloud cover",4,"cloud cover",31,"0: sunny, clear",0,,,n[],,
0,11780,250109,"not published",,2266094197e0e2c3ae8a6cba47ccf415,0,,"Freiburg, Herderbau",location,48.003428,7.853443,,,,0,gregorian,2017,1,january,13,13,18,"5 pm","2017-01-13 17:00:00",2017,1,january,13,13,20,"7 pm","2017-01-13 19:59:59",0,600121,"a bit colder than before, ",climate,climate/temperature,237,"temperature level",1,"temperature level",3,cool,-1,,,,,
0,11788,250101,"not published",,43f37d9ecfedcf94cd751b40d4b27af6,0,,"Freiburg, Seepark",location,48.008542,7.821403,,,,0,gregorian,2017,1,january,17,17,18,"5 pm","2017-01-17 17:00:00",2017,1,january,17,17,20,"7 pm","2017-01-17 19:59:59",0,600113,"no precipitation ",climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",101,"no precipitation",0,,,,,
0,11780,250109,"not published",,95c60298f4efcba9003ef852e21e12c6,0,,"Freiburg, Herderbau",location,48.003428,7.853443,,,,0,gregorian,2017,1,january,13,13,18,"5 pm","2017-01-13 17:00:00",2017,1,january,13,13,20,"7 pm","2017-01-13 19:59:59",0,600119,"no clouds up there",climate,climate/clouds,153,"cloud cover",4,"cloud cover",31,"0: sunny, clear",0,,,n[],,
0,11788,250096,"not published",,9cd2754d08609b637ae1fadee3b7adf2,0,,"Freiburg, Sundgauallee 28",location,48.007392,7.81941,,,,0,gregorian,2017,1,january,17,17,9,"8 am","2017-01-17 08:00:00",2017,1,january,17,17,11,"10 am","2017-01-17 10:59:59",0,600106,none,climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",101,"no precipitation",0,,,,,
0,11780,250118,"not published",,c7bbcf87d6cf7433e1a09222b11a99d8,0,,"Freiburg, Engelbergerstrasse 41","individual coordinate",47.997213,7.833161,,,,0,gregorian,2017,1,january,15,15,9,"8 am","2017-01-15 08:00:00",2017,1,january,15,15,11,"10 am","2017-01-15 10:59:59",0,600130,"no wind but snowflakes are flying,",climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",100,"much precipitation",2,,,,,
0,11780,250118,"not published",,0068698c5edf30c1e018eb771aaf8b77,0,,"Freiburg, Engelbergerstrasse 41","individual coordinate",47.997213,7.833161,,,,0,gregorian,2017,1,january,15,15,9,"8 am","2017-01-15 08:00:00",2017,1,january,15,15,11,"10 am","2017-01-15 10:59:59",0,600128,"can see little bit of blue sky and others are little grey",climate,climate/clouds,153,"cloud cover",4,"cloud cover",34,"1/4: mostly sunny",1,,,n[],,
0,11780,250118,"not published",,26e780ba6aed9e74215821a182acfd19,0,,"Freiburg, Engelbergerstrasse 41","individual coordinate",47.997213,7.833161,,,,0,gregorian,2017,1,january,15,15,9,"8 am","2017-01-15 08:00:00",2017,1,january,15,15,11,"10 am","2017-01-15 10:59:59",0,600129,"warmer than days befor",climate,climate/temperature,237,"temperature level",1,"temperature level",1,warm,1,,,,,
0,11780,250114,"not published",,314c417fe13abda2c8c6bbab9c06abe3,0,,"Freiburg, Eschholzstraße",location,47.993785,7.832656,,,,0,gregorian,2017,1,january,14,14,18,"5 pm","2017-01-14 17:00:00",2017,1,january,14,14,20,"7 pm","2017-01-14 19:59:59",0,600126,"a bit chilly,",climate,climate/temperature,237,"temperature level",1,"temperature level",2,"normal temperature",0,,,,,
0,11780,250119,"not published",,5aff39e02a6042cb1df2b9ccf67dac73,0,,"Freiburg, Bertholdsbrunnen","individual coordinate",47.9948,7.8498,,,,0,gregorian,2017,1,january,15,15,13,noon,"2017-01-15 12:00:00",2017,1,january,15,15,15,"2 pm","2017-01-15 14:59:59",0,600131,"Cold. my thighs are freezing. I cannot write more since my hands are freezing",climate,climate/temperature,237,"temperature level",1,"temperature level",7,cold,-2,,,,,
0,11780,250114,"not published",,465cfd17cb3f1a12b50a20dd35783881,0,,"Freiburg, Eschholzstraße",location,47.993785,7.832656,,,,0,gregorian,2017,1,january,14,14,18,"5 pm","2017-01-14 17:00:00",2017,1,january,14,14,20,"7 pm","2017-01-14 19:59:59",0,600127,"ittle snowflakes like in the morning, ",climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",102,"some precipitation",1,,,,,
0,11780,250124,"not published",,8fe54c3c32bb901fe7e809482699afe2,0,,"Freiburg, Institutsviertel",location,48.000439,7.84924,,,,0,gregorian,2017,1,january,16,16,13,noon,"2017-01-16 12:00:00",2017,1,january,16,16,15,"2 pm","2017-01-16 14:59:59",0,600136,"lear sky, sunshine!",climate,climate/clouds,153,"cloud cover",4,"cloud cover",31,"0: sunny, clear",0,,,n[],,
0,11780,250122,"not published",,ea2115df91451893dd3d3557418c0c15,0,,"Freiburg, Eschholzstraße",location,47.993785,7.832656,,,,0,gregorian,2017,1,january,16,16,9,"8 am","2017-01-16 08:00:00",2017,1,january,16,16,11,"10 am","2017-01-16 10:59:59",0,600134,"No snowing, ",climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",101,"no precipitation",0,,,,,
0,11780,250121,"not published",,b329cdd89fcd53905320bf4a659fcff5,0,,"Freiburg, Eschholzstraße",location,47.993785,7.832656,,,,0,gregorian,2017,1,january,15,15,18,"5 pm","2017-01-15 17:00:00",2017,1,january,15,15,20,"7 pm","2017-01-15 19:59:59",0,600133,"no snow,",climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",101,"no precipitation",0,,,,,
0,11780,250124,"not published",,9f44fb6bcba45ead9d0110c482e611d0,0,,"Freiburg, Institutsviertel",location,48.000439,7.84924,,,,0,gregorian,2017,1,january,16,16,13,noon,"2017-01-16 12:00:00",2017,1,january,16,16,15,"2 pm","2017-01-16 14:59:59",0,600137,"not cold",climate,climate/temperature,237,"temperature level",1,"temperature level",2,"normal temperature",0,,,,,
0,11780,250124,"not published",,84f24969de0c619bf9bb7edaa7b65869,0,,"Freiburg, Institutsviertel",location,48.000439,7.84924,,,,0,gregorian,2017,1,january,16,16,13,noon,"2017-01-16 12:00:00",2017,1,january,16,16,15,"2 pm","2017-01-16 14:59:59",0,600135,"No snow,",climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",101,"no precipitation",0,,,,,
0,11780,250127,"not published",,2ce5f98589671a3dfc8d753878f8f95f,0,,"Freiburg, Universitätsbibliothek",location,47.994239,7.84543,,,,0,gregorian,2017,1,january,16,16,18,"5 pm","2017-01-16 17:00:00",2017,1,january,16,16,20,"7 pm","2017-01-16 19:59:59",0,600139,"clouds up there ",climate,climate/clouds,153,"cloud cover",4,"cloud cover",34,"1/4: mostly sunny",1,,,n[],,
0,11780,250121,"not published",,474d9e0a7bee4d114bd9defe74bb6423,0,,"Freiburg, Eschholzstraße",location,47.993785,7.832656,,,,0,gregorian,2017,1,january,15,15,18,"5 pm","2017-01-15 17:00:00",2017,1,january,15,15,20,"7 pm","2017-01-15 19:59:59",0,600132,"Not cold,",climate,climate/temperature,237,"temperature level",1,"temperature level",2,"normal temperature",0,,,,,
0,11780,250127,"not published",,23265094c9edbcca4d5ef9cdf9cacfda,0,,"Freiburg, Universitätsbibliothek",location,47.994239,7.84543,,,,0,gregorian,2017,1,january,16,16,18,"5 pm","2017-01-16 17:00:00",2017,1,january,16,16,20,"7 pm","2017-01-16 19:59:59",0,600140,"Very little snowflake,",climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",102,"some precipitation",1,,,,,
0,11780,250127,"not published",,8e49780fa45de1819ce42960663d998d,0,,"Freiburg, Universitätsbibliothek",location,47.994239,7.84543,,,,0,gregorian,2017,1,january,16,16,18,"5 pm","2017-01-16 17:00:00",2017,1,january,16,16,20,"7 pm","2017-01-16 19:59:59",0,600138,"here hands not freezing I type forever",society,"society/human health",855,"human well-being",105,well-being,157,"negative well-being",-2,,,,,
0,11780,250130,"not published",,628f36ce9a14d67984014a3285a527dd,0,,"Freiburg, Engelbergerstrasse 41","individual coordinate",47.997213,7.833161,,,,0,gregorian,2017,1,january,17,17,9,"8 am","2017-01-17 08:00:00",2017,1,january,17,17,11,"10 am","2017-01-17 10:59:59",0,600141,"I thought it was not that cold but while typing, I want my hands back to my pockets",society,"society/human health",855,"human well-being",105,well-being,158,"slightly negative well-being",-1,,,,,
0,11780,250131,"not published",,ed1cacd3d20eef060bd2c63dea2135e3,0,,"Freiburg, Herderbau",location,48.003428,7.853443,,,,0,gregorian,2017,1,january,17,17,13,noon,"2017-01-17 12:00:00",2017,1,january,17,17,15,"2 pm","2017-01-17 14:59:59",0,600143,"Sunny, I think the most sunniest day from the first day of ",climate,climate/clouds,153,"cloud cover",4,"cloud cover",31,"0: sunny, clear",0,,,n[],,
0,11780,250130,"not published",,41ce9bbff50258de5a2d1dcf5d72b819,0,,"Freiburg, Engelbergerstrasse 41","individual coordinate",47.997213,7.833161,,,,0,gregorian,2017,1,january,17,17,9,"8 am","2017-01-17 08:00:00",2017,1,january,17,17,11,"10 am","2017-01-17 10:59:59",0,600142,"no snow, ",climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",101,"no precipitation",0,,,,,
0,11780,250131,"not published",,8bc4140c3f0df22e022765785807098b,0,,"Freiburg, Herderbau",location,48.003428,7.853443,,,,0,gregorian,2017,1,january,17,17,13,noon,"2017-01-17 12:00:00",2017,1,january,17,17,15,"2 pm","2017-01-17 14:59:59",0,600144,"not cold in fact a bit warm",climate,climate/temperature,237,"temperature level",1,"temperature level",1,warm,1,,,,,
0,11896,250135,"not published",,b7eb590ed5f1ab8b2f7acb2d305d1b47,0,,"Freiburg, Vauban",location,47.976005,7.824701,,,,0,gregorian,2017,1,january,13,13,9,"8 am","2017-01-13 08:00:00",2017,1,january,13,13,11,"10 am","2017-01-13 10:59:59",0,600147,chilly,climate,climate/temperature,237,"temperature level",1,"temperature level",2,"normal temperature",0,,,,,
0,11896,250142,"not published",,b990c8311361cc95c846a2caf4fbb22b,0,,"Freiburg, Mensa Institutsviertel",location,48.002525,7.848597,,,,0,gregorian,2017,1,january,16,16,13,noon,"2017-01-16 12:00:00",2017,1,january,16,16,15,"2 pm","2017-01-16 14:59:59",0,600153,clear,climate,climate/clouds,153,"cloud cover",4,"cloud cover",31,"0: sunny, clear",0,,,n[],,
